Lote,Empresa,Prefixo,Placa,Tecnologia,Ano Modelo,fase_conama,NOx(kg poluentes/kg diesel),MP(kg poluentes/kg diesel)
AR9 ,C Belo,72184 ,FCO6193 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72183 ,FRX4612 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71310 ,GFM7516 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36665 ,FVT3259 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36685 ,FVS7359 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36690 ,GKD4009 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36693 ,GEI5F88 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36694 ,GDO1E99 ,Básico ,2018,P7,0.006575,5.5e-05
E3 ,Metropole,31071 ,GIS6566 ,Padron ,2018,P7,0.006575,5.5e-05
AR5 ,Via Sudeste,51592 ,FPW7984 ,Articulado ,2018,P7,0.006575,5.5e-05
AR5 ,Via Sudeste,51591 ,FRO6073 ,Articulado ,2018,P7,0.006575,5.5e-05
AR5 ,Via Sudeste,51590 ,GAN3671 ,Articulado ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12609 ,FAC1093 ,Padron ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71306 ,FUN2174 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71307 ,GDW9765 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71308 ,FAP4854 ,Articulado ,2018,P7,0.006575,5.5e-05
D2 ,Spencer,25649 ,GKB3327 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E3 ,Metropole,31070 ,GFM4168 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36221 ,FOH9009 ,Básico ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12613 ,FVB3528 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16735 ,GKF4265 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21326 ,GAQ9634 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16736 ,FCX1726 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76043 ,FHT1181 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76042 ,GJZ8198 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21325 ,GDN5641 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21324 ,FRG3424 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76041 ,FMV3888 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16741 ,FVV5448 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21323 ,FXB5603 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21322 ,FVI8202 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76040 ,GFQ4199 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21309 ,FXZ4417 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21308 ,FUG7156 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21307 ,FMB8535 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21327 ,FZI2935 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21306 ,FRQ5678 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16734 ,FFT7169 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76044 ,FFM9793 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21330 ,FRG7637 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21329 ,FCQ4586 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21328 ,FPB8677 ,Padron ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71194 ,GFB7239 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36164 ,FUP8H94 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16717 ,GJN9217 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36167 ,GJG9H17 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36168 ,FRF4J68 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36169 ,FXN2289 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76049 ,GAQ1041 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76048 ,FPC7018 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76047 ,FPX0648 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76046 ,FTO0633 ,Padron ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76045 ,FPN9429 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16728 ,GGI8068 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16733 ,FKX0533 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26021 ,GBH2619 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21305 ,GCW3657 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16749 ,GAK9369 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81754 ,GBY9874 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81753 ,GJF5533 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81752 ,GJV6892 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81751 ,GHJ0871 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81750 ,GGE2355 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36216 ,FOE8144 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16780 ,GGZ3909 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12608 ,FFW0195 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16785 ,GHH5864 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16786 ,GFC0174 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26027 ,FGE6567 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26026 ,FRU3266 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12616 ,GJT7022 ,Padron ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12615 ,FZB7429 ,Padron ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12614 ,FBP0974 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36213 ,FFL2C17 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16747 ,GBC3767 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81755 ,GBY8606 ,Articulado ,2018,P7,0.006575,5.5e-05
D11 ,Transwolff,78979 ,FWX1389 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21304 ,GIA4875 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21303 ,GFN2306 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16751 ,EEM2241 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21302 ,FWM2669 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21301 ,FNZ8368 ,Padron ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21300 ,FGJ2917 ,Padron ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16752 ,FOP9118 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26042 ,FOK1622 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81763 ,GAV4306 ,Articulado ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16766 ,GJB8099 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36205 ,FQZ6349 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16768 ,GFQ8978 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81762 ,GJH4387 ,Articulado ,2018,P7,0.006575,5.5e-05
D1 ,Norte Buss,16769 ,GHJ1389 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81761 ,GBY3691 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,Transppass,81759 ,FLP7356 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36643 ,FDC6979 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73885 ,GBF6803 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73883 ,GDK6042 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22516 ,FTY8139 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22517 ,FJM2621 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22518 ,FNY2551 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22519 ,FYY8719 ,Padron ,2018,P7,0.006575,5.5e-05
E1 ,Brigida,11998 ,EYL8G61 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22520 ,FOW2852 ,Padron ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86312 ,FYA2897 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73908 ,GCR7086 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36308 ,GIX1219 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36307 ,GDQ1A08 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22521 ,FFQ3793 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22522 ,FYS1684 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36303 ,GAZ4D03 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36302 ,GJQ6039 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36309 ,GBN5608 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36301 ,FOI9149 ,Básico ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73907 ,GIL7299 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36320 ,FCH9202 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22508 ,FCS8754 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22509 ,FDR7358 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73904 ,GIX1759 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22510 ,FZI1252 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22511 ,FTD9844 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73912 ,GKD8578 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22515 ,FJQ7205 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22512 ,FXQ0465 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73905 ,GCO6635 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22513 ,GAA2237 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22514 ,FPK2873 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36323 ,GCT7929 ,Básico ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73906 ,GAK4258 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36321 ,FFL2D79 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36328 ,GJE5079 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36300 ,FOL6E29 ,Básico ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22523 ,FSC0295 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36295 ,FQW0I57 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22536 ,FJH9777 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22548 ,FKW8185 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36266 ,GEF6439 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22537 ,FXJ0923 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22547 ,FRW6836 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22546 ,FLG6649 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22549 ,GBA2183 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22545 ,FGW3474 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36276 ,GFA6399 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22539 ,GCT0444 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22540 ,GCV2139 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22541 ,FHG6592 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22542 ,FZR4683 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22543 ,FJI1121 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22538 ,GEH6741 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73909 ,GEW6059 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22535 ,FWO1312 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22534 ,FWG1681 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22524 ,GDH9346 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22525 ,GEH2581 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22526 ,FFK5742 ,Padron ,2018,P7,0.006575,5.5e-05
E1 ,Brigida,11997 ,BBR2976 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22527 ,GJG8808 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22528 ,FUM4077 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22529 ,FBE6995 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73911 ,GGC2449 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36287 ,FRM4F65 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22530 ,FGL7313 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22531 ,FZT5064 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22532 ,GCB8565 ,Padron ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36261 ,GDQ6089 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73910 ,GGJ2065 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22533 ,FVN0736 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73903 ,GAU8689 ,Articulado ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22507 ,GDZ8643 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22506 ,FRP3116 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22505 ,FCF9628 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73893 ,GGL0887 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73894 ,GJJ4902 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73895 ,GEY6658 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73896 ,GIW6928 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73897 ,GBO4235 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36242 ,FSI1F19 ,Básico ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73892 ,GKG7087 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36605 ,GJE7I39 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73899 ,GJS4899 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73900 ,GGU2217 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73901 ,GEW2248 ,Articulado ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86206 ,GJR2763 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D10 ,Transwolff,66409 ,GIR4715 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36596 ,GFF3D87 ,Básico ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73898 ,GBH2498 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73891 ,GEH1666 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73890 ,GEF9588 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72317 ,FXN6112 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36638 ,GAZ6966 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36637 ,GDN3187 ,Básico ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73884 ,GIA2874 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73886 ,GII0227 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73887 ,GIU7511 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73888 ,GBK9006 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72300 ,FOO6351 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72311 ,FMN7176 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73889 ,GIX2065 ,Articulado ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86184 ,GIU4184 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72312 ,FIL4667 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72313 ,FPT9428 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72314 ,FJV4578 ,Articulado ,2018,P7,0.006575,5.5e-05
AR9 ,C Belo,72316 ,FOF0601 ,Articulado ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86200 ,FGH3169 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73922 ,GEN0429 ,Articulado ,2018,P7,0.006575,5.5e-05
E1 ,G. Preto,12607 ,FYA6297 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73921 ,GJN7839 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36585 ,GCY8C49 ,Básico ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86251 ,GHI2979 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D10 ,Transwolff,66522 ,GJC2612 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36514 ,GIJ8779 ,Básico ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73915 ,GIO5209 ,Articulado ,2018,P7,0.006575,5.5e-05
E5 ,Mobibrasil,63347 ,GDI7951 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73914 ,GIK6459 ,Articulado ,2018,P7,0.006575,5.5e-05
D10 ,Transwolff,66503 ,EXW5238 ,Padron ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86265 ,FPO7629 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22502 ,FXH9559 ,Padron ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22503 ,FMP6841 ,Padron ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86300 ,FBY7199 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86301 ,GFF4822 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR2 ,Sambaiba,22504 ,GBP5042 ,Padron ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73913 ,GAE7057 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73902 ,GID4058 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71299 ,FVH8952 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71301 ,FIY5321 ,Articulado ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71302 ,GAM7552 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73920 ,GIN3368 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73919 ,GFV5728 ,Articulado ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86224 ,FHU1779 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73918 ,GEG0766 ,Articulado ,2018,P7,0.006575,5.5e-05
D13 ,Alfa Rodobus,86225 ,FGV2273 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D10 ,Transwolff,66461 ,FOU3868 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36556 ,FCO0J58 ,Básico ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36551 ,FVD5851 ,Básico ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71304 ,FXJ1303 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73917 ,GAO2436 ,Articulado ,2018,P7,0.006575,5.5e-05
D10 ,Transwolff,66484 ,GCV5769 ,Básico ,2018,P7,0.006575,5.5e-05
E8 ,C Belo,71303 ,FCV4582 ,Articulado ,2018,P7,0.006575,5.5e-05
E7 ,Metropole,73916 ,GBL4239 ,Articulado ,2018,P7,0.006575,5.5e-05
D3 ,Transunião ,36544 ,GHE1A44 ,Midiônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21331 ,FGW7193 ,Padron ,2018,P7,0.006575,5.5e-05
D2 ,Spencer,25250 ,FIF0E28 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E9 ,Gatusa,76963 ,FWJ9E16 ,Padron ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26472 ,GAU6595 ,Miniônibus ,2018,P7,0.006575,5.5e-05
E2 ,Sambaiba,21333 ,FDB7876 ,Padron ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47300 ,GHR8007 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85513 ,FRE9039 ,Miniônibus ,2018,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64844 ,GCI8402 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26266 ,FZI9105 ,Miniônibus ,2018,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64843 ,FTW9398 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47336 ,DAL4350 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45465 ,GHU2149 ,Midiônibus ,2018,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64842 ,FWS2884 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26278 ,GJQ9749 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26279 ,GCJ9579 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26282 ,FHV5072 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26131 ,GDG4999 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26290 ,GJE0579 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45443 ,GGX4I79 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26293 ,GBZ3413 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45439 ,GJS8389 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45437 ,GKF2789 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85514 ,FJR6809 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26263 ,GHH4533 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85515 ,FOW1798 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47295 ,GHX1649 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85528 ,FSF7999 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85525 ,FWF4179 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85524 ,FPS5179 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85523 ,GJR4059 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D12 ,Transcap,85522 ,FNL4448 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26251 ,GGV1131 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45503 ,FIX5629 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D10 ,Transwolff,66009 ,GEY2267 ,Básico ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47551 ,GID4888 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45498 ,FJR5398 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45494 ,FXM6749 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26137 ,GJY5717 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47278 ,GJG4588 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47279 ,EOA9163 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45486 ,GGI8054 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D2 ,Norte Buss,26259 ,GFH9429 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47288 ,FSP6696 ,Midiônibus ,2018,P7,0.006575,5.5e-05
D6 ,Allibus,45482 ,FNH4329 ,Miniônibus ,2018,P7,0.006575,5.5e-05
D5 ,Pêssego,47265 ,GJF4419 ,Básico ,2018,P7,0.006575,5.5e-05
AR6 ,Mobibrasil,64346 ,GEX3359 ,Padron ,2018,P7,0.006575,5.5e-05
